row_kind,route_id,operation_shape,semantic_id,public_source,owning_package,value_kind,value_domain,omission_semantics,applicability,lifecycle,state_support,evidence_source,evidence_strength,current_projection,gap_or_non_claim
feature,claude-agent.acp,route-capability,feature.permission-exchange,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,route-capability,feature.question-exchange,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,route-capability,feature.cancellation-or-interruption,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,session-lifecycle,feature.load-session,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,session-lifecycle,feature.resume-session,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,route-capability,feature.working-resource,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,session-lifecycle,feature.provider-session-delete,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,session-lifecycle,feature.native-session-close,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,route-capability,feature.owned-remote-resource-cleanup,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"The matrix is documentation/QA evidence; it does not prove accepted control values, exact model applicability, provider-effective state, or availability."
feature,claude-agent.acp,session-lifecycle,feature.persistent-session-posture,Capability; CapabilityProfile; CapabilityRequirement,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Supported; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Persistence posture is lifecycle evidence, not a consumer default or composer control."
feature,claude-agent.acp,route-capability,feature.prepared-facade,PreparedOperationEvidence; PreflightPlan,swallowtail-runtime; swallowtail-adapter-claude-agent,capability-state,matrix posture=Yes; route-specific qualification required,not a selectable value; descriptor only,exact route; configured instance and prepared operation; model/access/resource constraints remain separate,selection-summary,descriptor-only,docs/guides/provider-solution-feature-matrix.csv; crates/swallowtail-adapter-claude-agent/src/lib.rs,matrix-cross-check+runtime-type,ConfiguredProviderInstanceCatalogue + PreparedOperationEvidence + adapter prepared facade; no cohesive consumer projection,"Prepared evidence is route-bound preparation authority, not the cohesive feature/control projection requested here."
